rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
813,149,3,3.5,0.6,2,0.08,0.15,-2.16837974,9783.16202618,-2.18747887,616,186.43893556,-0.08951526,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
814,156,3,3.5,0.6,3,0.08,0.3,-2.17512622,9782.487378,-2.21438112,762,235.73039709,-0.05260457,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
815,162,3,3.5,0.6,4,0.08,0.3,-2.17861738,9782.1382618,-2.47751551,634,194.72747603,-0.05289714,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
816,486,8,2.5,0.6,4,0.08,0.3,-2.19102912,9780.89708826,-2.33868581,708,217.00035066,-0.05088078,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
817,131,3,3.5,0.5,2,0.08,0.15,-2.19881861,9780.11813868,-2.20368592,631,191.15937972,-0.09120581,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
818,174,3,4,0.4,3,0.08,0.3,-2.19972872,9780.02712804,-2.36379086,636,196.05596514,-0.05052431,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
819,420,5,4,0.6,2,0.08,0.3,-2.20120456,9779.87954351,-2.24438486,788,240.85663456,-0.04864521,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
820,276,5,3,0.4,2,0.08,0.3,-2.20877466,9779.12253367,-2.24696351,884,270.6279358,-0.05127509,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
821,492,8,3,0.4,2,0.08,0.3,-2.21610603,9778.38939701,-2.37060731,861,262.10446911,-0.05037452,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
822,438,8,2.5,0.4,2,0.08,0.3,-2.21675219,9778.32478083,-2.25726401,931,284.79388692,-0.05171724,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
823,402,5,4,0.5,2,0.08,0.3,-2.22359692,9777.64030806,-2.26820285,828,252.41235456,-0.04988993,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
824,282,5,3,0.4,3,0.08,0.3,-2.22539042,9777.46095775,-2.31933082,702,216.43668843,-0.05142997,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
825,540,8,3,0.6,4,0.08,0.3,-2.25577985,9774.42201485,-2.30984932,734,224.62310442,-0.05118725,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
826,77,3,3,0.5,2,0.08,0.15,-2.25804433,9774.19556744,-2.26290753,683,207.54306368,-0.09575667,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
827,306,5,3,0.5,4,0.08,0.3,-2.25922747,9774.0772525,-2.31240881,708,217.95287979,-0.05344083,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
828,564,8,3.5,0.5,2,0.08,0.3,-2.26991098,9773.00890162,-2.3615699,815,247.84596118,-0.05098157,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
829,95,3,3,0.6,2,0.08,0.15,-2.28675507,9771.32449336,-2.30582851,692,210.2524907,-0.09691997,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
830,228,5,2.5,0.4,3,0.08,0.3,-2.28831985,9771.1680148,-2.33215026,730,225.47526825,-0.0548888,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
831,468,8,2.5,0.5,4,0.08,0.3,-2.28840669,9771.15933061,-2.37817082,690,211.56811632,-0.05334346,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
832,60,3,3,0.4,2,0.08,0.3,-2.29213979,9770.78602099,-2.33744727,870,267.12726391,-0.05496225,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
833,726,13,3,0.5,2,0.08,0.3,-2.29971337,9770.02866298,-2.49696634,852,258.34050288,-0.05180084,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
834,324,5,3,0.6,4,0.08,0.3,-2.32162313,9767.83768656,-2.46116288,762,234.24337756,-0.05507198,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
835,348,5,3.5,0.5,2,0.08,0.3,-2.34453064,9765.54693629,-2.37489253,865,264.54691865,-0.05318281,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
836,54,3,2.5,0.6,4,0.08,0.3,-2.3745732,9762.54268033,-2.66409686,630,193.32532268,-0.06132346,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
837,36,3,2.5,0.5,4,0.08,0.3,-2.38999541,9761.0004586,-2.63473708,579,178.39309465,-0.06146546,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
838,23,3,2.5,0.5,2,0.08,0.15,-2.39782065,9760.21793545,-2.40267689,749,227.39163055,-0.10256338,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
839,6,3,2.5,0.4,2,0.08,0.3,-2.40277244,9759.72275649,-2.42849063,926,285.36399361,-0.05872292,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
840,222,5,2.5,0.4,2,0.08,0.3,-2.4123228,9758.76771972,-2.43624268,947,290.88386992,-0.05793702,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
841,366,5,3.5,0.6,2,0.08,0.3,-2.41776084,9758.22391632,-2.4608449,832,254.41680944,-0.0540851,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
842,41,3,2.5,0.6,2,0.08,0.15,-2.4401101,9755.98898991,-2.45915361,770,233.5710079,-0.10616451,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
843,582,8,3.5,0.6,2,0.08,0.3,-2.46735422,9753.26457798,-2.52765286,798,242.97884757,-0.05470507,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
844,270,5,2.5,0.6,4,0.08,0.3,-2.49186374,9750.81362587,-2.58063843,760,234.32604884,-0.0602677,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
845,456,8,2.5,0.5,2,0.08,0.3,-2.50741769,9749.25823141,-2.5619743,954,291.057037,-0.05911283,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
846,186,3,4,0.5,2,0.08,0.3,-2.51893078,9748.10692174,-2.56070721,849,259.8476196,-0.05739223,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
847,204,3,4,0.6,2,0.08,0.3,-2.56096131,9743.90386896,-2.61549261,812,248.86080745,-0.05725586,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
848,672,13,2.5,0.5,2,0.08,0.3,-2.56135935,9743.86406486,-2.65814015,900,273.86084057,-0.0597761,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
849,744,13,3,0.6,2,0.08,0.3,-2.56958068,9743.0419322,-2.61525471,859,260.37969947,-0.05768228,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
850,240,5,2.5,0.5,2,0.08,0.3,-2.63189525,9736.81047503,-2.66991084,966,296.76537793,-0.06333099,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
851,252,5,2.5,0.5,4,0.08,0.3,-2.63262923,9736.73707673,-2.66828904,702,216.2398027,-0.06340109,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
852,510,8,3,0.5,2,0.08,0.3,-2.66403049,9733.59695131,-2.71850115,862,262.07819825,-0.06079963,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
853,474,8,2.5,0.6,2,0.08,0.3,-2.69225585,9730.77441516,-2.70731832,941,286.78790294,-0.06291104,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
854,294,5,3,0.5,2,0.08,0.3,-2.75274105,9724.72589537,-2.77657388,911,278.74830989,-0.0635855,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
855,150,3,3.5,0.6,2,0.08,0.3,-2.80824591,9719.17540892,-2.85752846,850,260.92670538,-0.06435028,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
856,690,13,2.5,0.6,2,0.08,0.3,-2.82393319,9717.60668071,-2.86456959,893,270.93762408,-0.06486594,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
857,528,8,3,0.6,2,0.08,0.3,-2.84589663,9715.41033678,-2.86093532,849,258.41342986,-0.06419883,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
858,132,3,3.5,0.5,2,0.08,0.3,-2.84826852,9715.17314799,-2.88053914,883,270.95697345,-0.06615191,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
859,24,3,2.5,0.5,2,0.08,0.3,-2.87741552,9712.25844787,-2.90121845,987,304.7523821,-0.06956598,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
860,312,5,3,0.6,2,0.08,0.3,-2.9485168,9705.14831957,-2.99000427,892,273.12926521,-0.06775446,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
861,78,3,3,0.5,2,0.08,0.3,-2.99306548,9700.69345165,-3.02728973,935,287.76749453,-0.07148523,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
862,96,3,3,0.6,2,0.08,0.3,-3.00548196,9699.45180431,-3.0566633,922,284.35382858,-0.07146751,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
863,258,5,2.5,0.6,2,0.08,0.3,-3.01073531,9698.92646864,-3.01432846,955,293.72799685,-0.07148211,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
864,42,3,2.5,0.6,2,0.08,0.3,-3.17450572,9682.54942759,-3.22559788,1016,312.51313788,-0.07676967,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
